Variable / Field Name,Form Name,Section Header,Field Type,Field Label,Choices Calculations OR Slider Labels,Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?,Field Annotation,Type,VisitID,VisitIDNum
batch,biological_all,Metal_Urine,Integer,Batch Number  ,,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4.0
sample_type,biological_all,Metal_Urine,text,Sample Matrix,,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4.0
studyid,biological_all,PAH,text,Participant ID,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1.0
conc,biological_all,PAH,Decimal,Analyte concentration ,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1.0
concunits,biological_all,PAH,text,Analyte concentration units,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1.0
BLOD,biological_all,PAH,Integer,Below Limit of Detection,"1, Yes, below detection limit; | 0, No",,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1.0
LOD,biological_all,PAH,Decimal,Limit of Detection,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1.0
analyte,biological_all,PAH,text,Analyte Name,"1, 1_OH_NAP | 2, 1_OH_PHE | 3, 1_OH_PYR | 4, 2_3_OH_PHE | 5, 2_OH_FLU | 6, 2_OH_NAP | 7, 4_OH_PHE | 8, 9_OH_PHE",,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1.0
analyte_full,biological_all,PAH,text,Full Analyte Name,"1, 1-Hydroxynapthalene | 2, 1-Hydroxyphenanthrene | 3, 1-Hydroxypyrene | 4, 2,3-Hydroxyphenanthrene | 5, 2-Hydroxyfluorene | 6, 2-Hydroxynapthalene | 7, 4-Hydroxyphenanthrene | 8, 9-Hydroxyphenanthrene",,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1.0
date_analyzed,biological_all,PAH,Date of Analysis,,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1.0
analysis_source,biological_all,PAH,text,Source of the Data,"1, CDC",,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1.0
analysis_method,biological_all,PAH,text,Method of Analysis ,1-100,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1.0
notes,biological_all,PAH,text,Notes,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1.0
batch,biological_all,PAH,Integer,Batch Number  ,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1.0
sample_type,biological_all,PAH,text,Sample Matrix,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1.0
studyid,biological_all,PAH,text,Participant ID,,,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2.0
conc,biological_all,PAH,Decimal,Analyte concentration ,,,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2.0
concunits,biological_all,PAH,text,Analyte concentration units,,,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2.0
BLOD,biological_all,PAH,Integer,Below Limit of Detection,"1, Yes, below detection limit; | 0, No",,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2.0
LOD,biological_all,PAH,Decimal,Limit of Detection,,,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2.0
analyte,biological_all,PAH,text,Analyte Name,"1, 1_OH_NAP | 2, 1_OH_PHE | 3, 1_OH_PYR | 4, 2_3_OH_PHE | 5, 2_OH_FLU | 6, 2_OH_NAP | 7, 4_OH_PHE | 8, 9_OH_PHE",,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2.0
analyte_full,biological_all,PAH,text,Full Analyte Name,"1, 1-Hydroxynapthalene | 2, 1-Hydroxyphenanthrene | 3, 1-Hydroxypyrene | 4, 2,3-Hydroxyphenanthrene | 5, 2-Hydroxyfluorene | 6, 2-Hydroxynapthalene | 7, 4-Hydroxyphenanthrene | 8, 9-Hydroxyphenanthrene",,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2.0
date_analyzed,biological_all,PAH,Date of Analysis,,,,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2.0
analysis_source,biological_all,PAH,text,Source of the Data,"1, CDC",,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2.0
analysis_method,biological_all,PAH,text,Method of Analysis ,1-100,,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2.0
notes,biological_all,PAH,text,Notes,,,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2.0
batch,biological_all,PAH,Integer,Batch Number  ,,,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2.0
sample_type,biological_all,PAH,text,Sample Matrix,,,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2.0
studyid,biological_all,PAH,text,Participant ID,,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3.0
conc,biological_all,PAH,Decimal,Analyte concentration ,,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3.0
concunits,biological_all,PAH,text,Analyte concentration units,,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3.0
BLOD,biological_all,PAH,Integer,Below Limit of Detection,"1, Yes, below detection limit; | 0, No",,,,,,,,,,,,,Biological Data,V3 (Third Visit),3.0
LOD,biological_all,PAH,Decimal,Limit of Detection,,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3.0
analyte,biological_all,PAH,text,Analyte Name,"1, 1_OH_NAP | 2, 1_OH_PHE | 3, 1_OH_PYR | 4, 2_3_OH_PHE | 5, 2_OH_FLU | 6, 2_OH_NAP | 7, 4_OH_PHE | 8, 9_OH_PHE",,,,,,,,,,,,,Biological Data,V3 (Third Visit),3.0
analyte_full,biological_all,PAH,text,Full Analyte Name,"1, 1-Hydroxynapthalene | 2, 1-Hydroxyphenanthrene | 3, 1-Hydroxypyrene | 4, 2,3-Hydroxyphenanthrene | 5, 2-Hydroxyfluorene | 6, 2-Hydroxynapthalene | 7, 4-Hydroxyphenanthrene | 8, 9-Hydroxyphenanthrene",,,,,,,,,,,,,Biological Data,V3 (Third Visit),3.0
date_analyzed,biological_all,PAH,Date of Analysis,,,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3.0
analysis_source,biological_all,PAH,text,Source of the Data,"1, CDC",,,,,,,,,,,,,Biological Data,V3 (Third Visit),3.0
analysis_method,biological_all,PAH,text,Method of Analysis ,1-100,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3.0
notes,biological_all,PAH,text,Notes,,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3.0
batch,biological_all,PAH,Integer,Batch Number  ,,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3.0
sample_type,biological_all,PAH,text,Sample Matrix,,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3.0
studyid,biological_all,PAH,text,Participant ID,,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4.0
conc,biological_all,PAH,Decimal,Analyte concentration ,,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4.0
concunits,biological_all,PAH,text,Analyte concentration units,,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4.0
BLOD,biological_all,PAH,Integer,Below Limit of Detection,"1, Yes, below detection limit; | 0, No",,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4.0
LOD,biological_all,PAH,Decimal,Limit of Detection,,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4.0
analyte,biological_all,PAH,text,Analyte Name,"1, 1_OH_NAP | 2, 1_OH_PHE | 3, 1_OH_PYR | 4, 2_3_OH_PHE | 5, 2_OH_FLU | 6, 2_OH_NAP | 7, 4_OH_PHE | 8, 9_OH_PHE",,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4.0
analyte_full,biological_all,PAH,text,Full Analyte Name,"1, 1-Hydroxynapthalene | 2, 1-Hydroxyphenanthrene | 3, 1-Hydroxypyrene | 4, 2,3-Hydroxyphenanthrene | 5, 2-Hydroxyfluorene | 6, 2-Hydroxynapthalene | 7, 4-Hydroxyphenanthrene | 8, 9-Hydroxyphenanthrene",,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4.0
date_analyzed,biological_all,PAH,Date of Analysis,,,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4.0
analysis_source,biological_all,PAH,text,Source of the Data,"1, CDC",,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4.0
analysis_method,biological_all,PAH,text,Method of Analysis ,1-100,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4.0
notes,biological_all,PAH,text,Notes,,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4.0
batch,biological_all,PAH,Integer,Batch Number  ,,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4.0
sample_type,biological_all,PAH,text,Sample Matrix,,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4.0
studyid,biological_all,Hormones,text,Participant ID,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1.0
conc,biological_all,Hormones,Decimal,Analyte concentration ,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1.0
concunits,biological_all,Hormones,text,Analyte concentration units,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1.0
BLOD,biological_all,Hormones,Integer,Below Limit of Detection,"1, Yes, below detection limit; | 0, No",,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1.0
LOD,biological_all,Hormones,Decimal,Limit of Detection,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1.0
analyte,biological_all,Hormones,text,Analyte Name,"1, CRH | 2, E3 | 3, FT4_2 | 4, Prog | 5, SHBG | 6, T | 7, T3 | 8, T4 | 9, TSH",,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1.0
analyte_full,biological_all,Hormones,text,Full Analyte Name,"1, Corticotropin releasing hormone | 2, Total Estriol | 3, Free thyroxine | 4, Progesterone | 5, Sex hormone binding globulin | 6, Testosterone | 7, Total triiodothyronine | 8, Total thyroxine | 9, Thyroid stimulating hormone",,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1.0
date_analyzed,biological_all,Hormones,Date of Analysis,,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1.0
analysis_source,biological_all,Hormones,text,Source of the Data,"1, CDC",,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1.0
analysis_method,biological_all,Hormones,text,Method of Analysis ,1-100,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1.0
notes,biological_all,Hormones,text,Notes,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1.0
batch,biological_all,Hormones,Integer,Batch Number  ,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1.0
sample_type,biological_all,Hormones,text,Sample Matrix,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1.0
studyid,biological_all,Hormones,text,Participant ID,,,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2.0
conc,biological_all,Hormones,Decimal,Analyte concentration ,,,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2.0
concunits,biological_all,Hormones,text,Analyte concentration units,,,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2.0
BLOD,biological_all,Hormones,Integer,Below Limit of Detection,"1, Yes, below detection limit; | 0, No",,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2.0
LOD,biological_all,Hormones,Decimal,Limit of Detection,,,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2.0
analyte,biological_all,Hormones,text,Analyte Name,"1, CRH | 2, E3 | 3, FT4_2 | 4, Prog | 5, SHBG | 6, T | 7, T3 | 8, T4 | 9, TSH",,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2.0
analyte_full,biological_all,Hormones,text,Full Analyte Name,"1, Corticotropin releasing hormone | 2, Total Estriol | 3, Free thyroxine | 4, Progesterone | 5, Sex hormone binding globulin | 6, Testosterone | 7, Total triiodothyronine | 8, Total thyroxine | 9, Thyroid stimulating hormone",,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2.0
date_analyzed,biological_all,Hormones,Date of Analysis,,,,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2.0
analysis_source,biological_all,Hormones,text,Source of the Data,"1, CDC",,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2.0
analysis_method,biological_all,Hormones,text,Method of Analysis ,1-100,,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2.0
notes,biological_all,Hormones,text,Notes,,,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2.0
batch,biological_all,Hormones,Integer,Batch Number  ,,,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2.0
sample_type,biological_all,Hormones,text,Sample Matrix,,,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2.0
studyid,biological_all,Hormones,text,Participant ID,,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3.0
conc,biological_all,Hormones,Decimal,Analyte concentration ,,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3.0
concunits,biological_all,Hormones,text,Analyte concentration units,,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3.0
BLOD,biological_all,Hormones,Integer,Below Limit of Detection,"1, Yes, below detection limit; | 0, No",,,,,,,,,,,,,Biological Data,V3 (Third Visit),3.0
LOD,biological_all,Hormones,Decimal,Limit of Detection,,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3.0
analyte,biological_all,Hormones,text,Analyte Name,"1, CRH | 2, E3 | 3, FT4_2 | 4, Prog | 5, SHBG | 6, T | 7, T3 | 8, T4 | 9, TSH",,,,,,,,,,,,,Biological Data,V3 (Third Visit),3.0
analyte_full,biological_all,Hormones,text,Full Analyte Name,"1, Corticotropin releasing hormone | 2, Total Estriol | 3, Free thyroxine | 4, Progesterone | 5, Sex hormone binding globulin | 6, Testosterone | 7, Total triiodothyronine | 8, Total thyroxine | 9, Thyroid stimulating hormone",,,,,,,,,,,,,Biological Data,V3 (Third Visit),3.0
date_analyzed,biological_all,Hormones,Date of Analysis,,,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3.0
analysis_source,biological_all,Hormones,text,Source of the Data,"1, CDC",,,,,,,,,,,,,Biological Data,V3 (Third Visit),3.0
analysis_method,biological_all,Hormones,text,Method of Analysis ,1-100,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3.0
notes,biological_all,Hormones,text,Notes,,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3.0
batch,biological_all,Hormones,Integer,Batch Number  ,,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3.0
sample_type,biological_all,Hormones,text,Sample Matrix,,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3.0
studyid,biological_all,Hormones,text,Participant ID,,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4.0
conc,biological_all,Hormones,Decimal,Analyte concentration ,,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4.0
concunits,biological_all,Hormones,text,Analyte concentration units,,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4.0
BLOD,biological_all,Hormones,Integer,Below Limit of Detection,"1, Yes, below detection limit; | 0, No",,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4.0
LOD,biological_all,Hormones,Decimal,Limit of Detection,,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4.0
analyte,biological_all,Hormones,text,Analyte Name,"1, CRH | 2, E3 | 3, FT4_2 | 4, Prog | 5, SHBG | 6, T | 7, T3 | 8, T4 | 9, TSH",,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4.0
analyte_full,biological_all,Hormones,text,Full Analyte Name,"1, Corticotropin releasing hormone | 2, Total Estriol | 3, Free thyroxine | 4, Progesterone | 5, Sex hormone binding globulin | 6, Testosterone | 7, Total triiodothyronine | 8, Total thyroxine | 9, Thyroid stimulating hormone",,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4.0
date_analyzed,biological_all,Hormones,Date of Analysis,,,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4.0
analysis_source,biological_all,Hormones,text,Source of the Data,"1, CDC",,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4.0
analysis_method,biological_all,Hormones,text,Method of Analysis ,1-100,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4.0
notes,biological_all,Hormones,text,Notes,,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4.0
batch,biological_all,Hormones,Integer,Batch Number  ,,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4.0
sample_type,biological_all,Hormones,text,Sample Matrix,,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4.0
studyid,biological_all,Oxidative_Stress,text,Participant ID,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1.0
conc,biological_all,Oxidative_Stress,Decimal,Analyte concentration ,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1.0
concunits,biological_all,Oxidative_Stress,text,Analyte concentration units,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1.0
BLOD,biological_all,Oxidative_Stress,Integer,Below Limit of Detection,"1, Yes, below detection limit; | 0, No",,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1.0
LOD,biological_all,Oxidative_Stress,Decimal,Limit of Detection,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1.0
analyte,biological_all,Oxidative_Stress,text,Analyte Name,"1, _8_Iso | 2, _8_IsoM | 3, cr | 4, PGF2a",,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1.0
analyte_full,biological_all,Oxidative_Stress,text,Full Analyte Name,"1, 8_isoprostane | 2, 8_isoprostane_m | 3, Creatinine | 4, PGF2alpha",,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1.0
date_analyzed,biological_all,Oxidative_Stress,Date of Analysis,,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1.0
analysis_source,biological_all,Oxidative_Stress,text,Source of the Data,"1, CDC",,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1.0
analysis_method,biological_all,Oxidative_Stress,text,Method of Analysis ,1-100,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1.0
notes,biological_all,Oxidative_Stress,text,Notes,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1.0
batch,biological_all,Oxidative_Stress,Integer,Batch Number  ,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1.0
sample_type,biological_all,Oxidative_Stress,text,Sample Matrix,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1.0
studyid,biological_all,Oxidative_Stress,text,Participant ID,,,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2.0
conc,biological_all,Oxidative_Stress,Decimal,Analyte concentration ,,,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2.0
concunits,biological_all,Oxidative_Stress,text,Analyte concentration units,,,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2.0
BLOD,biological_all,Oxidative_Stress,Integer,Below Limit of Detection,"1, Yes, below detection limit; | 0, No",,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2.0
LOD,biological_all,Oxidative_Stress,Decimal,Limit of Detection,,,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2.0
analyte,biological_all,Oxidative_Stress,text,Analyte Name,"1, _8_Iso | 2, _8_IsoM | 3, cr | 4, PGF2a",,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2.0
analyte_full,biological_all,Oxidative_Stress,text,Full Analyte Name,"1, 8_isoprostane | 2, 8_isoprostane_m | 3, Creatinine | 4, PGF2alpha",,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2.0
date_analyzed,biological_all,Oxidative_Stress,Date of Analysis,,,,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2.0
analysis_source,biological_all,Oxidative_Stress,text,Source of the Data,"1, CDC",,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2.0
analysis_method,biological_all,Oxidative_Stress,text,Method of Analysis ,1-100,,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2.0
notes,biological_all,Oxidative_Stress,text,Notes,,,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2.0
batch,biological_all,Oxidative_Stress,Integer,Batch Number  ,,,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2.0
sample_type,biological_all,Oxidative_Stress,text,Sample Matrix,,,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2.0
studyid,biological_all,Oxidative_Stress,text,Participant ID,,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3.0
conc,biological_all,Oxidative_Stress,Decimal,Analyte concentration ,,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3.0
concunits,biological_all,Oxidative_Stress,text,Analyte concentration units,,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3.0
BLOD,biological_all,Oxidative_Stress,Integer,Below Limit of Detection,"1, Yes, below detection limit; | 0, No",,,,,,,,,,,,,Biological Data,V3 (Third Visit),3.0
LOD,biological_all,Oxidative_Stress,Decimal,Limit of Detection,,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3.0
analyte,biological_all,Oxidative_Stress,text,Analyte Name,"1, _8_Iso | 2, _8_IsoM | 3, cr | 4, PGF2a",,,,,,,,,,,,,Biological Data,V3 (Third Visit),3.0
analyte_full,biological_all,Oxidative_Stress,text,Full Analyte Name,"1, 8_isoprostane | 2, 8_isoprostane_m | 3, Creatinine | 4, PGF2alpha",,,,,,,,,,,,,Biological Data,V3 (Third Visit),3.0
date_analyzed,biological_all,Oxidative_Stress,Date of Analysis,,,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3.0
analysis_source,biological_all,Oxidative_Stress,text,Source of the Data,"1, CDC",,,,,,,,,,,,,Biological Data,V3 (Third Visit),3.0
analysis_method,biological_all,Oxidative_Stress,text,Method of Analysis ,1-100,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3.0
notes,biological_all,Oxidative_Stress,text,Notes,,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3.0
batch,biological_all,Oxidative_Stress,Integer,Batch Number  ,,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3.0
sample_type,biological_all,Oxidative_Stress,text,Sample Matrix,,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3.0
studyid,biological_all,Oxidative_Stress,text,Participant ID,,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4.0
conc,biological_all,Oxidative_Stress,Decimal,Analyte concentration ,,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4.0
concunits,biological_all,Oxidative_Stress,text,Analyte concentration units,,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4.0
BLOD,biological_all,Oxidative_Stress,Integer,Below Limit of Detection,"1, Yes, below detection limit; | 0, No",,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4.0
LOD,biological_all,Oxidative_Stress,Decimal,Limit of Detection,,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4.0
analyte,biological_all,Oxidative_Stress,text,Analyte Name,"1, _8_Iso | 2, _8_IsoM | 3, cr | 4, PGF2a",,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4.0
analyte_full,biological_all,Oxidative_Stress,text,Full Analyte Name,"1, 8_isoprostane | 2, 8_isoprostane_m | 3, Creatinine | 4, PGF2alpha",,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4.0
date_analyzed,biological_all,Oxidative_Stress,Date of Analysis,,,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4.0
analysis_source,biological_all,Oxidative_Stress,text,Source of the Data,"1, CDC",,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4.0
analysis_method,biological_all,Oxidative_Stress,text,Method of Analysis ,1-100,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4.0
